algorithm,problem_id,run_id,evaluations,fitness
GA,2203,19,500,-1658.0
GA,2203,19,1000,-1562.0
GA,2203,19,2000,-1478.0
GA,2203,19,3000,-1419.0
GA,2203,19,5000,-1300.0
GA,2203,19,7000,-1183.0
GA,2203,19,10000,-1023.0
GA,2203,19,20000,-568.0
GA,2203,19,30000,-260.0
GA,2203,19,50000,685.4599999999998
GA,2203,19,70000,942.4399999999998
GA,2203,19,100000,1166.0500000000004
GA,2203,20,100,-1816.0
GA,2203,20,200,-1765.0
GA,2203,20,500,-1660.0
GA,2203,20,1000,-1573.0
GA,2203,20,2000,-1500.0
GA,2203,20,3000,-1435.0
GA,2203,20,5000,-1306.0
GA,2203,20,7000,-1194.0
GA,2203,20,10000,-1027.0
GA,2203,20,20000,-585.0
GA,2203,20,30000,-277.0
GA,2203,20,50000,652.5000000000002
GA,2203,20,70000,972.8799999999998
GA,2203,20,100000,1196.8399999999997
GA,2203,21,100,-1818.0
GA,2203,21,200,-1749.0
GA,2203,21,500,-1638.0
GA,2203,21,1000,-1524.0
GA,2203,21,2000,-1439.0
GA,2203,21,3000,-1378.0
GA,2203,21,5000,-1269.0
GA,2203,21,7000,-1162.0
GA,2203,21,10000,-1017.0
GA,2203,21,20000,-586.0
GA,2203,21,30000,-286.0
GA,2203,21,50000,834.7499999999992
GA,2203,21,70000,1256.7099999999996
GA,2203,21,100000,1310.1100000000001
GA,2203,22,100,-1797.0
GA,2203,22,200,-1765.0
GA,2203,22,500,-1667.0
GA,2203,22,1000,-1593.0
GA,2203,22,2000,-1531.0
GA,2203,22,3000,-1461.0
GA,2203,22,5000,-1329.0
GA,2203,22,7000,-1219.0
GA,2203,22,10000,-1065.0
GA,2203,22,20000,-614.0
GA,2203,22,30000,-282.0
GA,2203,22,50000,758.9000000000002
GA,2203,22,70000,1159.57
GA,2203,22,100000,1261.0700000000006
GA,2203,23,100,-1784.0
GA,2203,23,200,-1710.0
GA,2203,23,500,-1594.0
