algorithm,problem_id,run_id,evaluations,fitness
GSEMO,2201,13,100000,903.3799999999998
GSEMO,2201,14,100,-1918.0
GSEMO,2201,14,200,-1883.0
GSEMO,2201,14,500,-1781.0
GSEMO,2201,14,1000,-1660.0
GSEMO,2201,14,2000,-1422.0
GSEMO,2201,14,3000,-1225.0
GSEMO,2201,14,5000,-922.0
GSEMO,2201,14,7000,-737.0
GSEMO,2201,14,10000,-518.0
GSEMO,2201,14,20000,-189.0
GSEMO,2201,14,30000,-45.0
GSEMO,2201,14,50000,409.05999999999983
GSEMO,2201,14,70000,684.5299999999999
GSEMO,2201,14,100000,844.2600000000002
GSEMO,2201,15,100,-1946.0
GSEMO,2201,15,200,-1916.0
GSEMO,2201,15,500,-1823.0
GSEMO,2201,15,1000,-1693.0
GSEMO,2201,15,2000,-1482.0
GSEMO,2201,15,3000,-1295.0
GSEMO,2201,15,5000,-1020.0
GSEMO,2201,15,7000,-819.0
GSEMO,2201,15,10000,-588.0
GSEMO,2201,15,20000,-189.0
GSEMO,2201,15,30000,-55.0
GSEMO,2201,15,50000,349.12999999999977
GSEMO,2201,15,70000,710.0400000000002
GSEMO,2201,15,100000,829.85
GSEMO,2201,16,100,-2032.0
GSEMO,2201,16,200,-1993.0
GSEMO,2201,16,500,-1894.0
GSEMO,2201,16,1000,-1750.0
GSEMO,2201,16,2000,-1503.0
GSEMO,2201,16,3000,-1279.0
GSEMO,2201,16,5000,-987.0
GSEMO,2201,16,7000,-789.0
GSEMO,2201,16,10000,-562.0
GSEMO,2201,16,20000,-201.0
GSEMO,2201,16,30000,-59.0
GSEMO,2201,16,50000,552.5600000000002
GSEMO,2201,16,70000,817.1900000000003
GSEMO,2201,16,100000,909.62
GSEMO,2201,17,100,-1955.0
GSEMO,2201,17,200,-1929.0
GSEMO,2201,17,500,-1842.0
GSEMO,2201,17,1000,-1681.0
GSEMO,2201,17,2000,-1436.0
GSEMO,2201,17,3000,-1261.0
GSEMO,2201,17,5000,-952.0
GSEMO,2201,17,7000,-741.0
GSEMO,2201,17,10000,-519.0
GSEMO,2201,17,20000,-173.0
GSEMO,2201,17,30000,-59.0
GSEMO,2201,17,50000,441.59000000000003
GSEMO,2201,17,70000,653.0300000000001
GSEMO,2201,17,100000,913.8099999999997
GSEMO,2201,18,100,-1963.0
GSEMO,2201,18,200,-1929.0
GSEMO,2201,18,500,-1840.0
GSEMO,2201,18,1000,-1697.0
GSEMO,2201,18,2000,-1472.0
GSEMO,2201,18,3000,-1262.0
GSEMO,2201,18,5000,-978.0
GSEMO,2201,18,7000,-759.0
GSEMO,2201,18,10000,-518.0
GSEMO,2201,18,20000,-177.0
GSEMO,2201,18,30000,-68.0
GSEMO,2201,18,50000,638.3500000000004
GSEMO,2201,18,70000,878.4000000000002
GSEMO,2201,18,100000,932.3400000000003
GSEMO,2201,19,100,-1939.0
GSEMO,2201,19,200,-1912.0
GSEMO,2201,19,500,-1841.0
GSEMO,2201,19,1000,-1702.0
GSEMO,2201,19,2000,-1481.0
GSEMO,2201,19,3000,-1270.0
GSEMO,2201,19,5000,-961.0
GSEMO,2201,19,7000,-759.0
GSEMO,2201,19,10000,-534.0
GSEMO,2201,19,20000,-169.0
GSEMO,2201,19,30000,-44.0
GSEMO,2201,19,50000,457.1800000000001
GSEMO,2201,19,70000,725.84
