algorithm,problem_id,run_id,evaluations,fitness
SingleObjective,2200,17,20000,102.65999999999995
SingleObjective,2200,17,30000,102.65999999999995
SingleObjective,2200,17,50000,131.32999999999998
SingleObjective,2200,17,70000,216.95999999999992
SingleObjective,2200,17,100000,216.95999999999992
SingleObjective,2200,18,100,-1919.0
SingleObjective,2200,18,200,-1819.0
SingleObjective,2200,18,500,-1519.0
SingleObjective,2200,18,1000,-1019.0
SingleObjective,2200,18,2000,-19.0
SingleObjective,2200,18,3000,77.22999999999999
SingleObjective,2200,18,5000,77.22999999999999
SingleObjective,2200,18,7000,77.22999999999999
SingleObjective,2200,18,10000,77.22999999999999
SingleObjective,2200,18,20000,87.99
SingleObjective,2200,18,30000,154.35999999999996
SingleObjective,2200,18,50000,154.35999999999996
SingleObjective,2200,18,70000,224.87999999999997
SingleObjective,2200,18,100000,224.87999999999997
SingleObjective,2200,19,100,-1953.0
SingleObjective,2200,19,200,-1886.0
SingleObjective,2200,19,500,-1586.0
SingleObjective,2200,19,1000,-1086.0
SingleObjective,2200,19,2000,-86.0
SingleObjective,2200,19,3000,76.92
SingleObjective,2200,19,5000,76.92
SingleObjective,2200,19,7000,76.92
SingleObjective,2200,19,10000,76.92
SingleObjective,2200,19,20000,88.50999999999999
SingleObjective,2200,19,30000,109.18999999999998
SingleObjective,2200,19,50000,109.18999999999998
SingleObjective,2200,19,70000,109.18999999999998
SingleObjective,2200,19,100000,131.19000000000005
SingleObjective,2200,20,100,-1944.0
SingleObjective,2200,20,200,-1888.0
SingleObjective,2200,20,500,-1588.0
SingleObjective,2200,20,1000,-1088.0
SingleObjective,2200,20,2000,-88.0
SingleObjective,2200,20,3000,84.18999999999997
SingleObjective,2200,20,5000,85.16999999999997
SingleObjective,2200,20,7000,85.16999999999997
SingleObjective,2200,20,10000,85.16999999999997
SingleObjective,2200,20,20000,105.46000000000001
SingleObjective,2200,20,30000,105.46000000000001
SingleObjective,2200,20,50000,133.19
SingleObjective,2200,20,70000,133.19
SingleObjective,2200,20,100000,133.19
SingleObjective,2200,21,100,-1936.0
SingleObjective,2200,21,200,-1874.0
SingleObjective,2200,21,500,-1574.0
SingleObjective,2200,21,1000,-1074.0
SingleObjective,2200,21,2000,-74.0
